,Index,Order ID,Order Date,Ship Mode,Customer ID,Customer Name,Origin Channel,City,State,Postal Code,Region,Category,Sub-Category,Product ID,Sales,Quantity,Discount,Profit
133,1745,CA-2020-152807,2020-10-30,Standard Class,MC-18100,Mick Crebagga,Email,Philadelphia,Pennsylvania,19140.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001142,442.4,7,0.2,-55.3
134,1759,CA-2017-139017,2017-05-11,Standard Class,RM-19375,Raymond Messe,Email,Houston,Texas,77095.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001013,46.864,2,0.2,7.6154
135,1773,CA-2019-129686,2019-11-27,Second Class,GG-14650,Greg Guthrie,Sales,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001266,62.4,6,0.2,19.5
136,1780,CA-2019-124667,2019-11-11,Standard Class,BD-11770,Bryan Davis,Email,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003447,59.97,3,0.0,14.9925
137,1785,CA-2020-166317,2020-09-22,Standard Class,JE-15610,Jim Epp,Sales,Milwaukee,Wisconsin,53209.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004510,98.16,6,0.0,9.816
138,1790,CA-2018-154326,2018-02-15,Standard Class,RP-19855,Roy Phan,Sales,Kenosha,Wisconsin,53142.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004568,139.95,5,0.0,26.5905
139,1805,CA-2020-158379,2020-09-22,Second Class,JA-15970,Joseph Airdo,Email,Philadelphia,Pennsylvania,19134.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002926,79.984,2,0.2,22.9954
140,1808,US-2019-116729,2019-12-25,First Class,GK-14620,Grace Kelly,Sales,Los Angeles,California,90049.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001465,254.24,7,0.0,76.272
141,1845,US-2020-113852,2020-07-29,Standard Class,GW-14605,Giulietta Weimer,Email,Seattle,Washington,98115.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003027,90.57,3,0.0,11.7741
142,1851,CA-2018-160472,2018-07-20,Second Class,RK-19300,Ralph Kennedy,Email,South Bend,Indiana,46614.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002253,831.2,5,0.0,124.68
143,1905,CA-2020-167094,2020-10-21,First Class,DK-12835,Damala Kotsonis,Sales,Springfield,Oregon,97477.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003116,28.4,2,0.2,6.745
144,1911,CA-2019-105963,2019-11-15,Standard Class,SC-20770,Stewart Carmichael,Sales,Los Angeles,California,90008.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003832,99.39,3,0.0,40.7499
145,1914,CA-2017-103366,2017-01-15,First Class,EH-13990,Erica Hackney,Email,Roswell,Georgia,30076.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003628,149.95,5,0.0,65.978
146,1926,CA-2020-102834,2020-03-09,Standard Class,LW-16990,Lindsay Williams,Sales,San Francisco,California,94110.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001908,199.98,2,0.0,69.993
147,1936,CA-2020-101245,2020-11-27,Standard Class,LW-16990,Lindsay Williams,Sales,San Francisco,California,94109.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001284,166.16,8,0.0,59.8176
148,1945,CA-2019-108581,2019-06-20,Standard Class,EA-14035,Erin Ashbrook,Sales,Carrollton,Texas,75007.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001109,95.968,4,0.2,26.3912
149,1956,CA-2020-157987,2020-09-02,Standard Class,AC-10615,Ann Chong,Sales,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002842,238.0,2,0.0,38.08
150,1957,CA-2020-157987,2020-09-02,Standard Class,AC-10615,Ann Chong,Sales,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000109,167.97,3,0.0,40.3128
151,1961,CA-2020-110905,2020-09-10,Second Class,RW-19690,Robert Waldorf,Email,Springfield,Missouri,65807.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003023,296.85,5,0.0,53.433
152,1962,CA-2020-110905,2020-09-10,Second Class,RW-19690,Robert Waldorf,Email,Springfield,Missouri,65807.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002217,112.8,6,0.0,6.768
153,1970,CA-2020-117485,2020-09-23,Standard Class,BD-11320,Bill Donatelli,Email,Tulsa,Oklahoma,74133.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004659,291.96,4,0.0,102.186
154,1972,CA-2020-140242,2020-05-06,Standard Class,ML-17755,Max Ludwig,Facebook,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004659,408.744,7,0.2,76.6395
155,1975,CA-2017-148950,2017-12-14,Standard Class,JD-16015,Joy Daniels,Email,Chicago,Illinois,60610.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002718,35.016,3,0.2,-2.1885
156,2001,CA-2020-166128,2020-04-11,Standard Class,LW-17215,Luke Weiss,Email,Pasadena,California,91104.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001767,199.95,5,0.0,21.9945
157,2007,CA-2017-111150,2017-12-31,Standard Class,RW-19630,Rob Williams,Sales,Columbia,Missouri,65203.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000290,47.53,7,0.0,16.1602
158,2012,CA-2018-155761,2018-12-11,First Class,SC-20800,Stuart Calhoun,Email,Houston,Texas,77041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001606,159.984,2,0.2,35.9964
159,2056,CA-2020-120376,2020-12-22,First Class,TP-21130,Theone Pippenger,Email,Detroit,Michigan,48227.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001114,199.95,5,0.0,63.984
160,2058,CA-2020-120376,2020-12-22,First Class,TP-21130,Theone Pippenger,Email,Detroit,Michigan,48227.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10000844,84.99,1,0.0,30.5964
161,2067,CA-2017-106439,2017-10-31,Standard Class,GG-14650,Greg Guthrie,Sales,Los Angeles,California,90049.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004568,251.91,9,0.0,47.8629
162,2069,CA-2018-133452,2018-04-13,Standard Class,ZC-21910,Zuschuss Carroll,Email,Pomona,California,91767.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002800,199.96,4,0.0,69.986
163,2074,CA-2020-122504,2020-11-07,Second Class,DB-13270,Deborah Brumfield,Facebook,Brentwood,California,94513.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003289,59.97,3,0.0,13.7931
164,2100,CA-2020-124401,2020-09-07,Standard Class,RD-19900,Ruben Dartt,Email,Portland,Oregon,97206.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002926,279.944,7,0.2,80.4839
165,2105,CA-2020-167101,2020-03-24,Second Class,BM-11650,Brian Moss,Sales,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001266,26.0,2,0.0,11.7
166,2127,CA-2017-126032,2017-06-23,Standard Class,BS-11665,Brian Stugart,Email,Philadelphia,Pennsylvania,19143.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000158,86.376,3,0.2,1.0797
167,2152,CA-2017-167360,2017-11-24,Second Class,RB-19435,Richard Bierner,Email,Saint Louis,Missouri,63116.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001772,111.79,7,0.0,43.5981
168,2164,CA-2019-154018,2019-10-13,Standard Class,HA-14920,Helen Andreada,Email,Laredo,Texas,78041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002402,191.976,3,0.2,23.997
169,2170,CA-2020-117870,2020-01-27,Second Class,JH-15820,John Huston,Email,Kent,Ohio,44240.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000927,71.976,3,0.2,-8.997
170,2184,CA-2019-128818,2019-05-07,Standard Class,CJ-12010,Caroline Jumper,Email,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001767,199.95,5,0.0,21.9945
171,2187,CA-2019-101378,2019-07-14,First Class,RH-19600,Rob Haberlin,Email,Huntsville,Alabama,35810.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10002345,29.0,2,0.0,7.25
172,2196,CA-2019-128412,2019-12-10,Standard Class,AP-10915,Arthur Prichep,Email,Seattle,Washington,98105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003038,44.75,5,0.0,8.5025
173,2235,CA-2020-104066,2020-12-05,Standard Class,QJ-19255,Quincy Jones,Sales,Burlington,Vermont,,East,Special Projects Muesil,Gluten Free,TEC-AC-10001013,205.03,7,0.0,67.6599
174,2261,CA-2018-117611,2018-11-08,Second Class,MZ-17335,Maria Zettner,Facebook,San Diego,California,92024.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002049,371.97,3,0.0,66.9546
175,2262,US-2018-137960,2018-12-18,First Class,MW-18220,Mitch Webber,Email,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002253,166.24,1,0.0,24.936
176,2264,CA-2019-131065,2019-11-14,Second Class,AA-10375,Allen Armold,Email,Atlanta,Georgia,30318.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10004145,499.98,2,0.0,114.9954
177,2279,CA-2017-104283,2017-06-27,Standard Class,LM-17065,Liz MacKendrick,Email,Southaven,Mississippi,38671.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000109,223.96,4,0.0,53.7504
178,2299,CA-2018-113145,2018-11-01,Standard Class,VD-21670,Valerie Dominguez,Email,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001838,1399.93,7,0.0,601.9699
179,2303,CA-2019-106558,2019-01-17,Standard Class,DL-13495,Dionis Lloyd,Sales,Columbus,Georgia,31907.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10001142,316.0,4,0.0,31.6
180,2308,CA-2020-116225,2020-11-05,Standard Class,SV-20935,Susan Vittorini,Email,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001432,390.75,5,0.0,171.93
181,2319,CA-2020-122035,2020-07-20,Standard Class,EM-13825,Elizabeth Moffitt,Sales,Sioux Falls,South Dakota,57103.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003095,389.97,3,0.0,132.5898
182,2321,CA-2020-165491,2020-03-20,Standard Class,HW-14935,Helen Wasserman,Sales,Seattle,Washington,98115.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000358,265.93,7,0.0,63.8232
183,2343,US-2017-143231,2017-12-31,First Class,GM-14455,Gary Mitchum,Facebook,Franklin,Massachusetts,2038.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000358,113.97,3,0.0,27.3528
184,2356,CA-2018-111514,2018-08-31,First Class,SC-20260,Scott Cohen,Sales,San Francisco,California,94122.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004864,36.51,1,0.0,15.6993
185,2371,CA-2020-155152,2020-07-07,Second Class,MP-17965,Michael Paige,Sales,Warwick,Rhode Island,2886.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10004353,252.0,4,0.0,93.24
186,2392,US-2018-127040,2018-12-06,Standard Class,SG-20605,Speros Goranitis,Email,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002637,1619.91,9,0.0,97.1946
187,2395,CA-2018-137897,2018-11-14,Standard Class,PJ-18835,Patrick Jones,Sales,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002217,37.6,2,0.0,2.256
188,2396,CA-2018-137897,2018-11-14,Standard Class,PJ-18835,Patrick Jones,Sales,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001267,59.9,2,0.0,23.96
189,2405,CA-2020-108574,2020-10-07,Standard Class,MG-18145,Mike Gockenbach,Email,Los Angeles,California,90045.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002049,1115.91,9,0.0,200.8638
190,2417,CA-2020-168655,2020-10-12,Standard Class,ML-18040,Michelle Lonsdale,Sales,Albuquerque,New Mexico,87105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10002842,595.0,5,0.0,95.2
191,2421,CA-2020-159597,2020-11-09,Standard Class,MC-17590,Matt Collister,Sales,Coachella,California,92236.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004171,99.99,1,0.0,43.9956
192,2424,US-2020-147669,2020-12-25,Standard Class,SV-20935,Susan Vittorini,Email,Fairfield,Ohio,45014.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002473,158.928,7,0.2,41.7186
193,2444,CA-2019-146934,2019-05-22,Standard Class,AF-10870,Art Ferguson,Email,Passaic,New Jersey,7055.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002399,95.1,5,0.0,30.432
194,2454,CA-2020-140949,2020-03-17,Second Class,DB-13405,Denny Blanton,Email,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002399,57.06,3,0.0,18.2592
195,2455,CA-2020-140949,2020-03-17,Second Class,DB-13405,Denny Blanton,Email,New York City,New York,10011.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003038,71.6,8,0.0,13.604
196,2475,CA-2019-114972,2019-11-03,First Class,PF-19225,Phillip Flathmann,Email,Los Angeles,California,90032.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000682,82.95,5,0.0,29.0325
197,2510,CA-2020-163902,2020-03-02,Standard Class,MY-17380,Maribeth Yedwab,Sales,Los Angeles,California,90045.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10000580,479.94,6,0.0,52.7934
198,2512,CA-2018-102722,2018-04-18,First Class,KW-16570,Kelly Williams,Email,Monroe,Louisiana,71203.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003116,106.5,6,0.0,41.535
199,2514,CA-2019-124506,2019-11-11,Standard Class,BB-11545,Brenda Bowman,Sales,Chicago,Illinois,60623.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003280,95.968,4,0.2,1.1996
200,2526,CA-2018-124541,2018-04-06,Standard Class,TT-21220,Thomas Thornton,Email,Houston,Texas,77041.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002550,25.488,2,0.2,4.4604
201,2534,CA-2017-111500,2017-08-17,Standard Class,DJ-13510,Don Jones,Sales,Little Rock,Arkansas,72209.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000844,339.96,4,0.0,122.3856
202,2536,CA-2018-143238,2018-09-06,First Class,LO-17170,Lori Olson,Sales,La Quinta,California,92253.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003499,46.32,4,0.0,18.0648
203,2556,CA-2018-111458,2018-09-26,Standard Class,PF-19165,Philip Fox,Email,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001590,50.0,2,0.0,12.0
204,2564,CA-2018-110632,2018-03-17,Second Class,HR-14830,Harold Ryan,Sales,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000387,15.02,1,0.0,2.7036
205,2566,CA-2020-109589,2020-12-21,First Class,BD-11635,Brian Derr,Email,Bowling Green,Kentucky,42104.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003116,71.0,4,0.0,27.69
206,2573,CA-2019-155845,2019-08-12,Second Class,CM-12235,Chris McAfee,Email,Carrollton,Texas,75007.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004145,1399.944,7,0.2,52.4979
207,2608,CA-2017-127446,2017-11-25,Standard Class,MC-17590,Matt Collister,Sales,Arlington,Texas,76017.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10001635,24.672,3,0.2,0.0
208,2628,US-2020-165344,2020-11-13,First Class,SB-20290,Sean Braxton,Sales,Springfield,Ohio,45503.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002399,60.864,4,0.2,9.1296
209,2642,CA-2018-169740,2018-02-20,Standard Class,LM-17065,Liz MacKendrick,Email,Hot Springs,Arkansas,71901.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000927,29.99,1,0.0,2.999
210,2667,CA-2019-111794,2019-10-01,First Class,HG-15025,Hunter Glantz,Email,Amarillo,Texas,79109.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003832,79.512,3,0.2,20.8719
211,2681,CA-2020-127026,2020-01-21,Standard Class,MH-18115,Mick Hernandez,Facebook,Jackson,Michigan,49201.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002049,619.95,5,0.0,111.591
212,2705,CA-2020-156818,2020-07-11,Second Class,JD-16015,Joy Daniels,Email,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002323,132.6,6,0.0,17.238
213,2717,CA-2020-128475,2020-08-26,Standard Class,SC-20680,Steve Carroll,Facebook,Columbus,Georgia,31907.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000158,71.98,2,0.0,15.1158
214,2731,CA-2020-104801,2020-02-13,Standard Class,FH-14350,Fred Harton,Email,Seattle,Washington,98105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001838,799.96,4,0.0,343.9828
215,2741,CA-2020-122707,2020-04-16,First Class,EB-13750,Edward Becker,Sales,Hoover,Alabama,35244.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10004227,25.98,2,0.0,1.5588
216,2746,CA-2020-163321,2020-08-07,Second Class,FM-14380,Fred McMath,Email,Jacksonville,North Carolina,28540.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10004571,79.992,1,0.2,21.9978
217,2748,US-2018-165449,2018-11-22,Standard Class,AP-10720,Anne Pryor,Facebook,Frisco,Texas,75034.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004127,27.168,4,0.2,-1.3584
218,2754,CA-2018-155306,2018-04-17,Standard Class,GA-14515,George Ashbrook,Email,San Francisco,California,94122.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003174,323.37,3,0.0,129.348
219,2758,CA-2019-127775,2019-06-11,Second Class,ES-14020,Erica Smith,Email,New York City,New York,10035.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002402,239.97,3,0.0,71.991
220,2762,CA-2020-126536,2020-10-12,First Class,NK-18490,Neil Knudson,Facebook,San Francisco,California,94110.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003709,0.99,1,0.0,0.4356
221,2770,US-2018-122140,2018-04-02,Standard Class,MO-17950,Michael Oakman,Email,Dallas,Texas,75220.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003038,50.12,7,0.2,-0.6265
222,2771,US-2018-122140,2018-04-02,Standard Class,MO-17950,Michael Oakman,Email,Dallas,Texas,75220.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10003289,47.976,3,0.2,1.7991
223,2780,CA-2020-108322,2020-04-30,Standard Class,SS-20140,Saphhira Shifley,Sales,Pompano Beach,Florida,33068.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003433,2.376,3,0.2,0.7425
224,2814,CA-2018-135685,2018-11-16,Second Class,MP-18175,Mike Pelletier,Facebook,Milwaukee,Wisconsin,53209.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004145,999.96,4,0.0,229.9908
225,2844,CA-2020-112865,2020-05-18,Standard Class,BH-11710,Brosina Hoffman,Email,Philadelphia,Pennsylvania,19140.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000387,36.048,3,0.2,-0.9012
226,2859,CA-2020-138975,2020-05-19,Standard Class,SC-20380,Shahid Collister,Email,Atlanta,Georgia,30318.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003441,67.8,4,0.0,4.068
227,2880,CA-2019-152072,2019-01-15,Standard Class,Dp-13240,Dean percer,Facebook,Westfield,New Jersey,7090.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000844,254.97,3,0.0,91.7892
228,2950,CA-2020-134915,2020-11-12,First Class,EM-14140,Eugene Moren,Facebook,Glendale,Arizona,85301.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001266,41.6,4,0.2,13.0
229,2989,CA-2019-139010,2019-02-21,Second Class,MC-17635,Matthew Clasen,Sales,Los Angeles,California,90032.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004227,12.99,1,0.0,0.7794
230,2999,CA-2017-138317,2017-06-21,Standard Class,NW-18400,Natalie Webber,Email,Philadelphia,Pennsylvania,19120.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003628,95.968,4,0.2,28.7904
231,3019,US-2019-160528,2019-08-23,Standard Class,MH-18115,Mick Hernandez,Facebook,Pharr,Texas,78577.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002842,666.4,7,0.2,-33.32
232,3035,US-2018-123960,2018-06-11,Standard Class,BD-11605,Brian Dahlen,Email,Monroe,Louisiana,71203.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10003038,53.7,6,0.0,10.203
233,3050,CA-2020-121419,2020-04-02,First Class,TC-21475,Tony Chapman,Facebook,Columbus,Georgia,31907.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10000892,360.0,4,0.0,129.6
234,3061,CA-2019-144554,2019-11-07,Standard Class,DM-13345,Denise Monton,Sales,Newark,Ohio,43055.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002800,119.976,3,0.2,22.4955
235,3064,CA-2018-145184,2018-11-27,First Class,JD-16150,Justin Deggeller,Sales,Newark,Delaware,19711.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10000397,104.97,3,0.0,7.3479
236,3067,CA-2020-106859,2020-03-13,Second Class,BF-11215,Benjamin Farhat,Facebook,Albuquerque,New Mexico,87105.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10004001,214.95,5,0.0,88.1295
237,3086,CA-2020-118773,2020-02-09,Standard Class,TP-21415,Tom Prescott,Email,Houston,Texas,77070.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10002402,127.984,2,0.2,15.998
238,3131,CA-2017-136399,2017-12-16,First Class,CC-12100,Chad Cunningham,Facebook,Los Angeles,California,90049.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10001142,395.0,5,0.0,39.5
239,3139,CA-2020-164168,2020-11-12,Standard Class,LS-16975,Lindsay Shagiari,Facebook,Dallas,Texas,75081.0,Central,Special Projects Muesil,Gluten Free,TEC-AC-10004568,44.784,2,0.2,-0.5598
240,3143,CA-2020-162572,2020-09-25,Second Class,RB-19360,Raymond Buch,Email,Cincinnati,Ohio,45231.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10003628,119.96,5,0.2,35.988
241,3151,CA-2018-147830,2018-12-15,First Class,NF-18385,Natalie Fritzler,Email,Newark,Ohio,43055.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10002049,2025.36,6,0.2,607.608
242,3158,CA-2018-139584,2018-08-24,Standard Class,EM-13810,Eleni McCrary,Sales,New York City,New York,10009.0,East,Special Projects Muesil,Gluten Free,TEC-AC-10001266,26.0,2,0.0,11.7
243,3160,US-2019-162677,2019-03-26,First Class,DB-13210,Dean Braden,Email,Jacksonville,North Carolina,28540.0,South,Special Projects Muesil,Gluten Free,TEC-AC-10001314,119.976,3,0.2,-17.9964
244,3177,US-2020-132059,2020-09-23,Standard Class,AP-10915,Arthur Prichep,Email,Fort Collins,Colorado,80525.0,West,Special Projects Muesil,Gluten Free,TEC-AC-10003280,47.984,2,0.2,0.5998
